id,internationalName,countryName,countryCode,age,birthDate,clubId,clubJerseyNumber,clubShirtName,countryOfBirthCode,detailedFieldPosition,fieldPosition,gender,imageUrl,nationalFieldPosition,nationalJerseyNumber,nationalShirtName,nationalTeamId,height,weight,club_name,club_name_short,club_countryCode,goals,goals_scored_with_right,goals_scored_with_left,goals_scored_head,goals_scored_other,goals_scored_inside_penalty_area,goals_scored_outside_penalty_area,penalty_scored,matches_appearance,distance_covered,minutes_played_official,assists,top_speed,attempts,attempts_on_target,attempts_off_target,attempts_blocked,passes_accuracy,passes_attempted,passes_completed,cross_accuracy,cross_attempted,cross_completed,free_kick,corners,offsides,dribbling,recovered_ball,tackles,clearance_attempted,saves,goals_conceded,saves_on_penalty,clean_sheet,punches,fouls_committed,fouls_suffered,yellow_cards,red_cards
74699,Luka Modrić,Croatia,CRO,38,1985-09-09,50051,10,MODRIĆ,CRO,CENTRAL_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/74699.jpg,MIDFIELDER,10,Modrić,56370,174,65,Real Madrid CF,Real Madrid,ESP,1,0,1,0,0,1,0,0,3,27.27,235,0,31.1,5,2,1,2,89,217,191,12.5,8,1,9,4,0,9,8,4,0,0,0,0,1,0,3,2,1,0
69173,Jesús Navas,Spain,ESP,38,1985-11-21,52714,16,J. Navas,ESP,FULL_BACK,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/69173.jpg,FORWARD,22,J. Navas,122,170,60,Sevilla FC,Sevilla,ESP,0,0,0,0,0,0,0,0,3,18.58,157,0,33,0,0,0,0,84.67,52,45,12.5,8,1,2,0,0,0,5,3,10,0,0,0,2,0,2,1,1,0
250187661,Georginio Wijnaldum,Netherlands,NED,33,1990-11-11,2611452,25,WIJNALDUM,NED,NA,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250187661.jpg,MIDFIELDER,8,Wijnaldum,95,173,74,Al-Ettifaq FC,Al-Ettifaq,KSA,0,0,0,0,0,0,0,0,3,9.72,70,0,29.2,0,0,0,0,67,15,10,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0
250183450,Barnabás Varga,Hungary,HUN,29,1994-10-25,52298,19,Varga B.,HUN,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250183450.jpg,FORWARD,19,Varga,57,NA,NA,Ferencvárosi TC,Ferencváros,HUN,1,0,0,1,0,1,0,0,3,27.86,251,0,32.6,4,2,2,0,56.67,45,25,0,0,0,0,0,4,1,4,0,5,0,0,0,1,0,2,4,1,0
250178523,Ivan Toney,England,ENG,28,1996-03-16,2601127,NA,Toney,NA,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250178523.jpg,FORWARD,17,Toney,39,NA,NA,Brentford FC,Brentford,ENG,0,0,0,0,0,0,0,0,3,6.24,43,1,29.9,1,0,1,0,19,15,8,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,3,0,0
250174144,İsmail Yüksek,Türkiye,TUR,25,1999-01-26,52692,5,İSMAİL,NA,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250174144.jpg,MIDFIELDER,16,İSMAİL,135,NA,NA,Fenerbahçe SK,Fenerbahçe,TUR,0,0,0,0,0,0,0,0,3,19.13,153,1,31,1,0,0,1,93.34,95,88,0,0,0,1,0,0,1,18,5,4,0,0,0,3,0,3,4,2,0
250166754,Kacper Urbański,Poland,POL,19,2004-09-07,52969,NA,Urbański,POL,NA,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250166754.jpg,MIDFIELDER,26,Urbański,109,NA,NA,Bologna FC,Bologna,ITA,0,0,0,0,0,0,0,0,3,21.1,148,0,31.2,2,1,0,1,86.34,47,42,0,1,0,0,0,1,7,3,6,1,0,0,0,1,0,3,1,0,0
250163623,Andrea Cambiaso,Italy,ITA,24,2000-02-20,50139,NA,Cambiaso,ITA,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250163623.jpg,DEFENDER,24,Cambiaso,66,NA,NA,Juventus,Juventus,ITA,0,0,0,0,0,0,0,0,3,10.62,74,0,31,0,0,0,0,89.67,43,37,20,5,1,0,1,0,0,3,0,2,0,0,0,2,0,2,1,0,0
250163153,Milos Kerkez,Hungary,HUN,20,2003-11-07,2601124,5,Kerkez,SRB,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250163153.jpg,DEFENDER,11,Kerkez,57,NA,NA,AFC Bournemouth,Bournemouth,ENG,0,0,0,0,0,0,0,0,3,25.69,240,0,31.6,0,0,0,0,72,64,46,7.7,13,1,1,0,0,1,11,6,6,0,0,0,1,0,2,7,0,0
250155055,Ché Adams,Scotland,SCO,28,1996-07-13,52923,NA,Adams,NA,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250155055.jpg,FORWARD,10,Adams,117,NA,NA,Southampton FC,Southampton,ENG,0,0,0,0,0,0,0,0,3,21.96,210,0,31.3,2,1,1,0,89.34,36,32,0,1,0,0,0,1,1,0,7,0,0,0,0,1,0,6,3,0,0
250150887,Ollie Watkins,England,ENG,28,1995-12-30,52683,11,Watkins,NA,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250150887.jpg,FORWARD,19,Watkins,39,NA,NA,Aston Villa FC,Aston Villa,ENG,1,1,0,0,0,1,0,0,3,8.48,59,0,32.4,3,2,0,1,66.67,3,3,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,1,0,1,0
250150875,Mattia Zaccagni,Italy,ITA,29,1995-06-16,52973,20,Zaccagni,ITA,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250150875.jpg,FORWARD,20,Zaccagni,66,NA,NA,S.S. Lazio,Lazio,ITA,1,1,0,0,0,1,0,0,3,10.76,81,0,32.9,1,1,0,0,91.67,33,30,20,5,1,0,2,0,4,5,0,0,0,0,0,2,0,0,3,0,0
250143669,Kristjan Asllani,Albania,ALB,22,2002-03-09,50138,21,Asllani,ALB,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250143669.jpg,MIDFIELDER,21,Asllani,2,NA,NA,FC Internazionale Milano,Inter,ITA,0,0,0,0,0,0,0,0,3,36.15,270,0,29.6,8,3,2,3,85.67,176,151,30,10,3,16,5,1,5,10,2,3,0,0,0,0,0,2,4,0,0
250138426,Patrick Wimmer,Austria,AUT,23,2001-05-30,64332,9,Wimmer,AUT,NA,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250138426.jpg,DEFENDER,23,Wimmer,8,NA,NA,VfL Wolfsburg,Wolfsburg,GER,0,0,0,0,0,0,0,0,3,16.71,138,0,33.5,3,2,0,1,80.34,44,35,28.58,7,2,2,4,0,5,5,4,0,0,0,0,2,0,4,3,2,0
250134376,Eberechi Eze,England,ENG,26,1998-06-29,52916,NA,Eze,NA,NA,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250134376.jpg,FORWARD,21,Eze,39,NA,NA,Crystal Palace FC,Crystal Palace,ENG,0,0,0,0,0,0,0,0,3,12.73,99,0,32,2,0,2,0,79,33,28,0,5,0,0,2,0,6,4,1,3,0,0,0,3,0,1,5,0,0
250134138,Bradley Barcola,France,FRA,21,2002-09-02,52747,29,Barcola,FRA,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250134138.jpg,FORWARD,25,Barcola,43,NA,NA,Paris Saint-Germain,Paris,FRA,0,0,0,0,0,0,0,0,3,11.97,104,0,33.9,2,1,1,0,90.34,36,33,33.34,3,1,0,0,0,12,5,0,0,0,0,0,3,0,1,4,0,0
250132399,Youssouf Fofana,France,FRA,25,1999-01-10,50023,19,Fofana,FRA,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250132399.jpg,MIDFIELDER,19,Fofana,43,NA,NA,AS Monaco FC,Monaco,FRA,0,0,0,0,0,0,0,0,3,6.58,40,0,29.8,1,0,0,1,89,31,27,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,1,0,0,0
250127396,Arthur Theate,Belgium,BEL,24,2000-05-25,55031,5,Theate,BEL,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250127396.jpg,DEFENDER,3,Theate,13,NA,NA,Stade Rennais FC,Rennes,FRA,0,0,0,0,0,0,0,0,3,27.33,257,0,32.71,2,0,1,1,88,168,150,0,2,0,4,0,0,0,14,2,9,0,0,0,2,0,1,0,0,0
250127293,Luka Sučić,Croatia,CRO,21,2002-09-08,50030,10,Sucic,NA,CENTRAL_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250127293.jpg,MIDFIELDER,25,Sučić,56370,NA,NA,FC Salzburg,Salzburg,AUT,0,0,0,0,0,0,0,0,3,18.57,140,0,29,3,2,0,1,94,83,78,0,1,0,2,0,0,2,5,2,0,0,0,0,2,0,1,1,1,0
250127284,Joško Gvardiol,Croatia,CRO,22,2002-01-23,52919,24,Gvardiol,CRO,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250127284.jpg,DEFENDER,4,Gvardiol,56370,NA,NA,Manchester City,Man City,ENG,0,0,0,0,0,0,0,0,3,32.93,270,0,33,2,0,1,1,93.67,144,136,0,0,0,1,0,0,5,13,4,3,0,0,0,0,0,6,3,0,0
250127042,Mario Mitaj,Albania,ALB,20,2003-08-06,53065,40,Mitaj,GRE,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250127042.jpg,DEFENDER,3,Mitaj,2,NA,NA,FC Lokomotiv Moskva,Lokomotiv Moskva,RUS,0,0,0,0,0,0,0,0,3,30.84,270,0,32.1,1,0,1,0,91.34,116,106,0,1,0,4,0,0,1,19,6,13,0,0,0,0,0,2,3,0,0
250124360,Robin Hranáč,Czechia,CZE,24,2000-01-29,64388,3,Hranáč,CZE,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250124360.jpg,DEFENDER,4,Hranáč,58837,NA,NA,FC Viktoria Plzeň,Viktoria Plzeň,CZE,0,0,0,0,0,0,0,0,3,30.54,270,0,33.9,2,0,1,1,88.34,90,80,0,0,0,5,0,0,0,14,5,9,0,0,0,0,0,6,0,0,0
250124155,Nicola Zalewski,Poland,POL,22,2002-01-23,50137,59,Zalewski,POL,ATTACKING_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250124155.jpg,MIDFIELDER,21,Zalewski,109,NA,NA,AS Roma,Roma,ITA,0,0,0,0,0,0,0,0,3,27.93,248,0,33.1,2,1,1,0,80.34,84,66,11.12,9,1,2,0,0,11,10,6,3,0,0,0,0,0,3,6,1,0
250123798,Márton Dárdai,Hungary,HUN,22,2002-02-12,5451,NA,Dardai,GER,NA,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250123798.jpg,DEFENDER,24,Dárdai,57,NA,NA,Hertha BSC Berlin,Hertha,GER,0,0,0,0,0,0,0,0,3,19.39,175,0,31.2,1,0,1,0,78,79,59,0,0,0,1,0,0,0,3,3,6,0,0,0,1,0,3,3,0,0
250123068,Ezri Konsa,England,ENG,26,1997-10-23,52683,4,Konsa,NA,NA,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250123068.jpg,DEFENDER,14,Konsa,39,NA,NA,Aston Villa FC,Aston Villa,ENG,0,0,0,0,0,0,0,0,3,9.85,94,0,34.21,0,0,0,0,55,48,46,0,0,0,0,0,0,0,3,1,7,0,0,0,2,0,0,2,0,0
250121958,Valentin Mihăilă,Romania,ROU,24,2000-02-02,54262,20,Mihăilă,NA,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250121958.jpg,FORWARD,13,Mihăilă,113,NA,NA,Parma FC,Parma,ITA,0,0,0,0,0,0,0,0,3,14.41,114,0,35.8,4,0,3,1,82.34,28,23,100,1,1,1,1,0,3,3,1,4,0,0,0,1,0,1,1,0,0
250119185,Illia Zabarnyi,Ukraine,UKR,21,2002-09-01,2601124,25,Zabarnyi,UKR,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250119185.jpg,DEFENDER,13,Zabarnyi,57166,NA,NA,AFC Bournemouth,Bournemouth,ENG,0,0,0,0,0,0,0,0,3,29.63,270,0,32.6,0,0,0,0,88.67,194,171,0,0,0,6,0,0,3,13,4,7,0,0,0,1,0,2,0,0,0
250119181,Georgiy Sudakov,Ukraine,UKR,21,2002-09-01,52707,10,Sudakov,UKR,ATTACKING_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250119181.jpg,MIDFIELDER,14,Sudakov,57166,NA,NA,FC Shakhtar Donetsk,Shakhtar Donetsk,UKR,0,0,0,0,0,0,0,0,3,32.67,263,0,31.9,9,4,2,3,88.34,115,101,0,3,0,3,2,0,6,2,4,3,0,0,0,1,0,3,2,0,0
250119167,Volodymyr Brazhko,Ukraine,UKR,22,2002-01-23,52723,6,Brazhko,UKR,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250119167.jpg,MIDFIELDER,18,Brazhko,57166,NA,NA,FC Dynamo Kyiv,Dynamo Kyiv,UKR,0,0,0,0,0,0,0,0,3,23.78,183,0,33.1,2,1,0,1,88.34,80,71,0,0,0,0,0,0,1,9,4,5,0,0,0,2,0,2,3,0,0
250119144,Leonidas Stergiou,Switzerland,SUI,22,2002-03-03,50107,4,Stergiou,SUI,NA,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250119144.jpg,DEFENDER,2,Stergiou,128,NA,NA,VfB Stuttgart,Stuttgart,GER,0,0,0,0,0,0,0,0,3,7,45,0,34.6,0,0,0,0,44.34,7,3,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,2,0,0,0
250117436,Jack Hendry,Scotland,SCO,29,1995-05-07,2611452,5,Hendry,NA,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250117436.jpg,DEFENDER,13,Hendry,117,NA,NA,Al-Ettifaq FC,Al-Ettifaq,KSA,0,0,0,0,0,0,0,0,3,29.97,270,0,34.21,1,0,1,0,83.34,116,98,0,1,0,6,0,0,0,14,3,9,0,0,0,0,0,4,4,0,0
250116734,Ladislav Krejčí,Czechia,CZE,25,1999-04-20,50033,37,Krejčí,CZE,WINGER,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250116734.jpg,DEFENDER,18,Krejčí,58837,NA,NA,AC Sparta Praha,Sparta Praha,CZE,0,0,0,0,0,0,0,0,3,32.85,270,0,32.4,4,1,2,1,91,129,117,0,2,0,5,0,0,2,17,5,6,0,0,0,0,0,6,0,1,0
250115948,Strahinja Pavlović,Serbia,SRB,23,2001-05-24,50030,31,Pavlovic,NA,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250115948.jpg,DEFENDER,2,Pavlović,147,NA,NA,FC Salzburg,Salzburg,AUT,0,0,0,0,0,0,0,0,3,31.71,270,0,34.4,0,0,0,0,82,167,137,0,5,0,4,0,0,4,18,6,11,0,0,0,1,0,2,3,0,0
250115077,András Schäfer,Hungary,HUN,25,1999-04-13,77977,13,Schäfer,NA,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250115077.jpg,MIDFIELDER,13,Schäfer,57,NA,NA,1. FC Union Berlin,Union Berlin,GER,0,0,0,0,0,0,0,0,3,35.9,270,0,32.6,2,1,1,0,90,136,122,50,2,1,6,0,0,4,7,7,4,0,0,0,1,0,5,2,1,0
250113392,Riccardo Calafiori,Italy,ITA,22,2002-05-19,52969,33,CALAFIORI,ITA,FULL_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250113392.jpg,DEFENDER,5,Calafiori,66,NA,NA,Bologna FC,Bologna,ITA,0,0,0,0,0,0,0,0,3,34.76,270,1,32.5,3,0,1,2,92.67,236,220,100,1,1,5,0,0,2,24,4,4,0,0,0,0,0,4,2,2,0
250113276,Jeremie Frimpong,Netherlands,NED,23,2000-12-10,50109,30,Frimpong,NA,FULL_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250113276.jpg,DEFENDER,12,Frimpong,95,NA,NA,Bayer 04 Leverkusen,Leverkusen,GER,0,0,0,0,0,0,0,0,3,11.24,85,0,35.21,2,1,0,1,96.67,22,20,0,0,0,0,0,0,2,2,2,0,0,0,0,3,0,1,0,0,0
250110991,Nicușor Bancu,Romania,ROU,31,1992-09-18,2606501,11,Bancu,NA,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250110991.jpg,DEFENDER,11,Bancu,113,NA,NA,Universitatea Craiova,U Craiova,ROU,0,0,0,0,0,0,0,0,3,30.6,270,0,32.21,0,0,0,0,77.34,102,80,0,6,0,1,0,0,2,12,4,11,0,0,0,1,0,4,2,2,0
250110986,Bendegúz Bolla,Hungary,HUN,24,1999-11-22,50008,77,Bolla,NA,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250110986.jpg,DEFENDER,14,Bolla,57,NA,NA,Servette FC,Servette,SUI,0,0,0,0,0,0,0,0,3,23.07,206,0,34,3,1,1,1,79.34,54,43,12.5,8,1,0,0,1,0,6,2,8,0,0,0,1,0,3,1,1,0
250110361,David Raum,Germany,GER,26,1998-04-22,2603790,22,Raum,GER,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250110361.jpg,DEFENDER,3,Raum,47,NA,NA,RB Leipzig,Leipzig,GER,0,0,0,0,0,0,0,0,3,20.16,167,1,34.5,1,0,1,0,81.67,82,65,37.5,8,3,0,1,0,2,8,3,2,0,0,0,2,0,2,3,1,0
250110159,Arbër Hoxha,Albania,ALB,25,1998-10-06,50164,20,Hoxha,NA,NA,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250110159.jpg,FORWARD,26,Hoxha,2,NA,NA,GNK Dinamo,Dinamo Zagreb,CRO,0,0,0,0,0,0,0,0,3,7.5,46,0,33.21,2,1,1,0,84.34,18,14,0,1,0,0,0,0,3,4,0,0,0,0,0,3,0,1,3,1,0
250109903,Martin Ádám,Hungary,HUN,29,1994-11-06,2606749,8,Ádám,HUN,NA,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250109903.jpg,FORWARD,9,Ádám,57,NA,NA,Ulsan Hyundai FC,Ulsan Hyundai,KOR,0,0,0,0,0,0,0,0,3,7.07,42,0,30.1,0,0,0,0,73.34,17,11,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0
250107117,Billy Gilmour,Scotland,SCO,23,2001-06-11,2601105,11,Gilmour,NA,NA,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250107117.jpg,MIDFIELDER,14,Gilmour,117,NA,NA,Brighton & Hove Albion,Brighton,ENG,0,0,0,0,0,0,0,0,3,23.83,185,0,30.9,2,0,0,2,89,104,93,0,3,0,3,0,0,4,1,1,1,0,0,0,1,0,0,1,0,0
250106986,Pedro Neto,Portugal,POR,24,2000-03-09,53357,7,Neto,POR,WINGER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250106986.jpg,MIDFIELDER,25,Neto,110,NA,NA,Wolverhampton Wanderers FC,Wolves,ENG,0,0,0,0,0,0,0,0,3,14.4,121,0,34.5,0,0,0,0,53.34,84,71,33.34,12,4,1,1,0,8,6,2,1,0,0,0,2,0,1,1,1,0
250105681,Jakub Kiwior,Poland,POL,24,2000-02-15,52280,15,Kiwior,POL,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250105681.jpg,DEFENDER,14,Kiwior,109,NA,NA,Arsenal FC,Arsenal,ENG,0,0,0,0,0,0,0,0,3,30.69,270,0,32.21,2,2,0,0,84.67,123,105,100,1,1,7,0,0,4,18,5,5,0,0,0,0,0,1,2,0,0
250105499,Ivan Ilić,Serbia,SRB,23,2001-03-17,50029,95,Ilić,SRB,DEFENSIVE_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250105499.jpg,MIDFIELDER,17,Ilić,147,NA,NA,Torino FC,Torino,ITA,0,0,0,0,0,0,0,0,3,26.61,202,1,32.6,2,0,0,2,95.34,144,137,50,4,2,2,1,0,1,15,3,2,0,0,0,2,0,2,3,0,0
250104066,Dominik Szoboszlai,Hungary,HUN,23,2000-10-25,7889,8,Szoboszlai,HUN,CENTRAL_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250104066.jpg,MIDFIELDER,10,Szoboszlai,57,NA,NA,Liverpool FC,Liverpool,ENG,0,0,0,0,0,0,0,0,3,30.76,270,1,34.5,5,2,1,2,80,127,101,31.58,19,6,18,15,0,10,7,3,6,0,0,0,1,0,1,2,1,0
250101810,Anzor Mekvabishvili,Georgia,GEO,23,2001-06-05,2606501,5,Mekvabishvili,GEO,NA,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250101810.jpg,MIDFIELDER,20,Mekvabishvili,57157,NA,NA,Universitatea Craiova,U Craiova,ROU,0,0,0,0,0,0,0,0,3,23.93,188,0,33,2,1,1,0,83.67,84,70,0,1,0,1,0,0,0,9,5,4,0,0,0,1,0,2,1,2,0
250101557,Morten Hjulmand,Denmark,DEN,25,1999-06-25,50149,42,Hjulmand,DEN,CENTRAL_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250101557.jpg,MIDFIELDER,21,Hjulmand,35,NA,NA,Sporting Clube de Portugal,Sporting CP,POR,1,1,0,0,0,0,1,0,3,30.26,248,0,29.9,5,2,2,1,91,218,199,0,3,0,3,0,0,3,6,6,1,0,0,0,1,0,4,1,2,0
250100997,Artem Dovbyk,Ukraine,UKR,27,1997-06-21,2602798,7,DOVBYK,UKR,STRIKER,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250100997.jpg,FORWARD,11,Dovbyk,57166,NA,NA,Girona FC,Girona,ESP,0,0,0,0,0,0,0,0,3,27.98,247,0,34.9,6,0,4,2,83.34,33,27,0,0,0,0,0,3,4,1,1,1,0,0,0,1,0,3,2,1,0
250100914,Josip Šutalo,Croatia,CRO,24,2000-02-28,50143,37,Šutalo,BIH,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250100914.jpg,DEFENDER,6,Šutalo,56370,NA,NA,AFC Ajax,Ajax,NED,0,0,0,0,0,0,0,0,3,30.67,270,0,34.5,1,0,1,0,97.67,191,186,0,0,0,3,0,0,3,24,4,7,0,0,0,0,0,6,5,0,0
250099180,Dušan Vlahović,Serbia,SRB,24,2000-01-28,50139,9,Vlahović,SRB,STRIKER,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250099180.jpg,FORWARD,7,Vlahović,147,NA,NA,Juventus,Juventus,ITA,0,0,0,0,0,0,0,0,3,20.38,177,0,32.3,6,2,1,3,56.67,29,17,0,0,0,1,0,0,0,1,2,1,0,0,0,2,0,3,1,0,0
250098530,Ylber Ramadani,Albania,ALB,28,1996-04-12,52974,16,Ramadani,ALB,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250098530.jpg,MIDFIELDER,20,Ramadani,2,NA,NA,US Lecce,Lecce,ITA,0,0,0,0,0,0,0,0,3,37.51,265,0,30.2,0,0,0,0,94.34,103,97,0,2,0,2,0,0,3,15,6,3,0,0,0,0,0,1,6,0,0
250098470,Lovro Majer,Croatia,CRO,26,1998-01-17,64332,21,Majer,CRO,ATTACKING_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250098470.jpg,MIDFIELDER,7,Majer,56370,NA,NA,VfL Wolfsburg,Wolfsburg,GER,0,0,0,0,0,0,0,0,3,21.56,145,0,30.9,2,0,1,1,90.67,101,92,66.67,3,2,2,1,0,0,7,5,0,0,0,0,0,0,2,2,0,0
250097638,Andreas Skov Olsen,Denmark,DEN,24,1999-12-29,50043,7,Skov Olsen,DEN,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250097638.jpg,FORWARD,11,Skov Olsen,35,NA,NA,Club Brugge,Club Brugge,BEL,0,0,0,0,0,0,0,0,3,16.43,122,0,32.9,1,0,0,1,81,36,29,33.34,3,1,0,1,0,4,3,1,0,0,0,0,2,0,2,1,0,0
250097040,Nikola Milenković,Serbia,SRB,26,1997-10-12,52817,4,Milenković,SRB,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250097040.jpg,DEFENDER,4,Milenković,147,NA,NA,ACF Fiorentina,Fiorentina,ITA,0,0,0,0,0,0,0,0,3,28.71,270,0,30.6,0,0,0,0,95.34,226,215,0,0,0,5,0,0,0,21,1,13,0,0,0,1,0,4,3,1,0
250096954,Loïs Openda,Belgium,BEL,24,2000-02-16,2603790,17,Openda,NA,STRIKER,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250096954.jpg,FORWARD,20,Openda,13,NA,NA,RB Leipzig,Leipzig,GER,0,0,0,0,0,0,0,0,3,9,70,0,34.4,0,0,0,0,33.34,6,3,50,2,1,0,0,0,0,1,1,1,0,0,0,3,0,3,0,0,0
250096737,Anthony Ralston,Scotland,SCO,25,1998-11-16,50050,56,Ralston,NA,FULL_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250096737.jpg,DEFENDER,2,Ralston,117,NA,NA,Celtic FC,Celtic,SCO,0,0,0,0,0,0,0,0,3,30.4,263,0,32,0,0,0,0,72,74,54,37.5,8,3,0,0,0,1,6,6,5,0,0,0,1,0,4,3,1,0
250092717,Antonín Barák,Czechia,CZE,29,1994-12-03,52817,72,Barak,CZE,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250092717.jpg,MIDFIELDER,7,Barák,58837,190,86,ACF Fiorentina,Fiorentina,ITA,0,0,0,0,0,0,0,0,3,6.55,40,0,30,0,0,0,0,88.67,22,20,0,1,0,0,0,0,2,1,2,0,0,0,0,2,0,3,1,2,1
250092582,Kwadwo Duah,Switzerland,SUI,27,1997-02-24,2603104,9,DUAH,NA,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250092582.jpg,FORWARD,18,Duah,128,NA,NA,PFC Ludogorets 1945,Ludogorets,BUL,1,1,0,0,0,1,0,0,3,12.36,106,0,31.2,4,3,0,1,73.34,22,14,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,1,0,0
